year,week,week_index,year_week,week_start,season,winter_flag,spring_flag,summer_flag,NO2_mean,NO2_max,NO2_p75,NO2_n_days,PM25_mean,PM25_max,PM25_p75,PM25_n_days,PM10_mean,PM10_max,PM10_p75,PM10_n_days,temp_mean,humidity_mean,respiratory_disease,ILI,pneumonia,sin52,cos52,sin26,cos26,sin1,cos1,sin2,cos2,time_numeric,partial_pollution_week,complete_pollution_week,missing_NO2_days,missing_PM25_days,missing_PM10_days,w52_2025_flag,outlier_flag
2024,9,44,2024-W09,2024-03-01,winter,1,0,0,30.491428571428575,44.91,35.754999999999995,7,11.04857142857143,18.33,13.67,7,15.642857142857142,26.25,18.625,7,9.34,84.24,2841,903,350,-0.822983865893657,0.5680647467311548,-0.9350162426854141,-0.35460488704253784,-0.822983865893657,0.5680647467311548,-0.9350162426854141,-0.35460488704253784,44,0,1,0,0,0,0,0
2024,10,45,2024-W10,2024-03-08,winter,1,0,0,27.918571428571425,38.84,34.34,7,15.0,28.33,17.665,7,21.5,39.5,27.5,7,9.34,78.55,2958,989,358,-0.7485107481711011,0.6631226582407952,-0.992708874098054,-0.12053668025532294,-0.7485107481711011,0.6631226582407952,-0.992708874098054,-0.12053668025532294,45,0,1,0,0,0,0,0
2024,11,46,2024-W11,2024-03-15,winter,1,0,0,26.898571428571426,38.54,30.13,7,21.23857142857143,33.67,29.665,7,30.75,45.0,39.75,7,12.25,82.65,3052,1057,388,-0.6631226582407955,0.7485107481711009,-0.9927088740980541,0.12053668025532208,-0.6631226582407955,0.7485107481711009,-0.9927088740980541,0.12053668025532208,46,0,1,0,0,0,0,0
2024,12,47,2024-W12,2024-03-22,winter,1,0,0,31.884285714285713,39.96,38.19,7,16.428571428571427,44.0,20.335,7,22.821428571428573,60.0,28.875,7,10.41,69.73,3192,1098,394,-0.5680647467311559,0.8229838658936564,-0.9350162426854149,0.35460488704253534,-0.5680647467311559,0.8229838658936564,-0.9350162426854149,0.35460488704253534,47,0,1,0,0,0,0,0
2024,13,48,2024-W13,2024-03-29,winter,1,0,0,30.437142857142863,46.24,39.94,7,11.525714285714287,18.67,14.335,7,27.274285714285707,56.75,32.125,7,11.89,81.68,2909,1020,384,-0.46472317204376834,0.88545602565321,-0.8229838658936562,0.5680647467311561,-0.46472317204376834,0.88545602565321,-0.8229838658936562,0.5680647467311561,48,0,1,0,0,0,0,0
2024,14,49,2024-W14,2024-04-05,spring,0,1,0,32.33571428571429,45.47,34.45,7,12.904285714285715,23.67,17.83,7,23.571428571428573,40.5,30.0,7,14.64,77.03,3017,1041,378,-0.35460488704253595,0.9350162426854147,-0.6631226582407957,0.7485107481711006,-0.35460488704253595,0.9350162426854147,-0.6631226582407957,0.7485107481711006,49,0,1,0,0,0,0,0
2024,15,50,2024-W15,2024-04-12,spring,0,1,0,32.582857142857144,48.84,42.209999999999994,7,13.952857142857143,22.0,19.0,7,26.0,37.25,32.75,7,15.74,64.33,2739,1007,402,-0.2393156642875578,0.970941817426052,-0.4647231720437686,0.8854560256532099,-0.2393156642875578,0.970941817426052,-0.4647231720437686,0.8854560256532099,50,0,1,0,0,0,0,0
2024,16,51,2024-W16,2024-04-19,spring,0,1,0,24.262857142857143,29.45,28.525,7,5.762857142857143,10.0,7.335,7,11.274285714285714,18.5,13.96,7,9.43,64.98,2943,977,369,-0.12053668025532363,0.992708874098054,-0.2393156642875589,0.9709418174260518,-0.12053668025532363,0.992708874098054,-0.2393156642875589,0.9709418174260518,51,0,1,0,0,0,0,0
2024,17,52,2024-W17,2024-04-26,spring,0,1,0,28.862857142857145,43.13,32.599999999999994,7,10.714285714285714,16.0,12.0,7,21.154285714285713,31.25,27.415,7,13.79,79.69,2807,973,370,6.432490598706546e-16,1.0,1.2864981197413093e-15,1.0,6.432490598706546e-16,1.0,1.2864981197413093e-15,1.0,52,0,1,0,0,0,0,0
2024,18,53,2024-W18,2024-05-03,spring,0,1,0,22.084285714285716,30.07,26.105,7,6.88,10.0,7.835,7,12.285714285714286,15.5,14.04,7,15.18,79.53,2960,1037,402,0.12053668025532314,0.992708874098054,0.23931566428755793,0.970941817426052,0.12053668025532314,0.992708874098054,0.23931566428755793,0.970941817426052,53,0,1,0,0,0,0,0
2024,19,54,2024-W19,2024-05-10,spring,0,1,0,26.78857142857143,29.69,29.115000000000002,7,12.381428571428572,21.5,13.5,7,19.33285714285714,33.33,23.0,7,17.21,79.08,2746,957,393,0.23931566428755732,0.9709418174260521,0.46472317204376773,0.8854560256532104,0.23931566428755732,0.9709418174260521,0.46472317204376773,0.8854560256532104,54,0,1,0,0,0,0,0
2024,20,55,2024-W20,2024-05-17,spring,0,1,0,23.41142857142857,32.88,27.095,7,7.95,12.33,8.83,7,15.714285714285714,27.0,15.75,7,16.59,80.55,2712,884,372,0.3546048870425355,0.9350162426854148,0.6631226582407951,0.7485107481711013,0.3546048870425355,0.9350162426854148,0.6631226582407951,0.7485107481711013,55,0,1,0,0,0,0,0
2024,21,56,2024-W21,2024-05-24,spring,0,1,0,24.51428571428571,30.18,25.915,7,8.737142857142858,11.67,10.5,7,15.392857142857142,19.75,18.0,7,18.08,79.32,2776,943,380,0.46472317204376795,0.8854560256532102,0.8229838658936557,0.5680647467311569,0.46472317204376795,0.8854560256532102,0.8229838658936557,0.5680647467311569,56,0,1,0,0,0,0,0
2024,22,57,2024-W22,2024-05-31,spring,0,1,0,18.13714285714286,24.65,18.665,7,6.142857142857143,7.67,7.165,7,13.75,16.5,15.125,7,18.52,75.21,2738,912,398,0.5680647467311556,0.8229838658936566,0.9350162426854146,0.35460488704253623,0.5680647467311556,0.8229838658936566,0.9350162426854146,0.35460488704253623,57,0,1,0,0,0,0,0
2024,23,58,2024-W23,2024-06-07,spring,0,1,0,16.255714285714287,19.39,17.095,7,8.569999999999999,12.33,9.665,7,16.451428571428572,26.0,19.335,7,20.15,79.64,2592,915,398,0.6631226582407952,0.7485107481711011,0.992708874098054,0.12053668025532306,0.6631226582407952,0.7485107481711011,0.992708874098054,0.12053668025532306,58,0,1,0,0,0,0,0
2024,24,59,2024-W24,2024-06-14,spring,0,1,0,19.472857142857144,24.09,22.74,7,10.857142857142858,15.0,13.835,7,22.452857142857145,36.25,28.0,7,21.8,73.02,2381,934,388,0.7485107481711006,0.6631226582407956,0.9927088740980541,-0.12053668025532195,0.7485107481711006,0.6631226582407956,0.9927088740980541,-0.12053668025532195,59,0,1,0,0,0,0,0
2024,25,60,2024-W25,2024-06-21,spring,0,1,0,22.298571428571428,29.47,27.14,7,8.522857142857143,16.33,10.75,7,18.797142857142855,47.25,17.915,7,20.8,80.62,2509,957,400,0.8229838658936557,0.5680647467311567,0.9350162426854156,-0.35460488704253357,0.8229838658936557,0.5680647467311567,0.9350162426854156,-0.35460488704253357,60,0,1,0,0,0,0,0
2024,26,61,2024-W26,2024-06-28,spring,0,1,0,17.44857142857143,26.11,20.45,7,10.881428571428572,21.67,11.165,7,19.178571428571427,29.25,21.5,7,22.47,78.65,2524,988,425,0.8854560256532099,0.46472317204376845,0.8229838658936562,-0.568064746731156,0.8854560256532099,0.46472317204376845,0.8229838658936562,-0.568064746731156,61,0,1,0,0,0,0,0
2024,27,62,2024-W27,2024-07-05,summer,0,0,1,20.53142857142857,27.09,25.134999999999998,7,11.928571428571429,15.67,14.75,7,22.178571428571427,31.0,26.665,7,23.89,76.01,2500,903,434,0.9350162426854147,0.35460488704253607,0.6631226582407959,-0.7485107481711005,0.9350162426854147,0.35460488704253607,0.6631226582407959,-0.7485107481711005,62,0,1,0,0,0,0,0
2024,28,63,2024-W28,2024-07-12,summer,0,0,1,18.24,25.29,21.259999999999998,7,10.571428571428571,15.0,11.75,7,22.75,28.75,25.415,7,24.81,75.93,2434,975,484,0.970941817426052,0.23931566428755785,0.46472317204376873,-0.8854560256532098,0.970941817426052,0.23931566428755785,0.46472317204376873,-0.8854560256532098,63,0,1,0,0,0,0,0
2024,29,64,2024-W29,2024-07-19,summer,0,0,1,22.96142857142857,29.91,25.165,7,11.618571428571428,16.0,13.165,7,23.107142857142858,34.25,24.875,7,25.95,72.67,2351,952,439,0.9927088740980539,0.12053668025532369,0.23931566428755902,-0.9709418174260517,0.9927088740980539,0.12053668025532369,0.23931566428755902,-0.9709418174260517,64,0,1,0,0,0,0,0
2024,30,65,2024-W30,2024-07-26,summer,0,0,1,21.215714285714284,25.31,23.225,7,12.858571428571429,17.67,15.0,7,26.107142857142858,30.0,28.625,7,27.46,68.09,2336,936,405,1.0,3.061616997868383e-16,6.123233995736766e-16,-1.0,1.0,3.061616997868383e-16,6.123233995736766e-16,-1.0,65,0,1,0,0,0,0,0
